Date,Mars Longitude,Saturn Longitude,Pluto Longitude,Mars-Saturn Angle,Mars-Pluto Angle,Saturn-Pluto Angle,Saturn-Pluto Square,Saturn-Pluto Opposition,Mars-Pluto Square,Mars-Pluto Opposition,Mars-Saturn Square,Mars-Saturn Opposition
1921-08-22,132.24165867666792,174.34602206764865,99.6061955332888,42.10436339098072,32.63546314337913,74.73982653435985,False,False,False,False,False,False
1921-08-29,136.70837481409077,175.1722012885312,99.72169890588161,38.463826474440424,36.986675908209165,75.45050238264959,False,False,False,False,False,False
1921-09-05,141.15881496281514,176.01856921061406,99.82219469772707,34.85975424779892,41.33662026508807,76.19637451288699,False,False,False,False,False,False
1921-09-12,145.59200514512395,176.87888582894374,99.90658298208147,31.28688068381979,45.685422163042475,76.97230284686226,False,False,False,False,False,False
1921-09-19,150.00879929682227,177.74669235697783,99.97358868313601,27.737893060155557,50.03521061368626,77.77310367384182,False,False,False,False,False,False
1921-09-26,154.41169078935152,178.61660393157828,100.02277002346695,24.204913142226758,54.38892076588458,78.59383390811134,False,False,False,False,False,False
1921-10-03,158.80042026233636,179.48239106900823,100.05304442790843,20.68197080667187,58.74737583442793,79.4293466410998,False,False,False,False,False,False
1921-10-10,163.1732138203138,180.33749031727805,100.06427721459926,17.16427649696425,63.10893660571455,80.2732131026788,False,False,False,False,False,False
1921-10-17,167.52972892315952,181.17505466748983,100.05609396494972,13.645325744330307,67.4736349582098,81.11896070254011,False,False,False,False,False,False
1921-10-24,171.87175452154497,181.98947451231527,100.0291356348766,10.117719990770297,71.84261888666838,81.96033887743867,False,False,False,False,False,False
1921-10-31,176.19826623340845,182.7739014824916,99.98334380506596,6.575635249083149,76.21492242834249,82.79055767742564,False,False,False,False,False,False
1921-11-07,180.5063678828743,183.52155181649692,99.91983110159828,3.0151839336226374,80.58653678127601,83.60172071489865,False,False,False,False,False,False
1921-11-14,184.79419697297774,184.22532178141205,99.83941305997695,0.5688751915656951,84.9547839130008,84.3859087214351,False,False,False,False,False,False
1921-11-21,189.06246973991418,184.8795184609761,99.74397004497486,4.182951278938077,89.31849969493932,85.13554841600124,True,False,True,False,False,False
1921-11-28,193.3091091518211,185.47725570705873,99.63461130232453,7.831853444762373,93.67449784949657,85.8426444047342,True,False,True,False,False,False
1921-12-05,197.52961463785866,186.0120575616447,99.51366460932041,11.517557076213961,98.01595002853824,86.49839295232428,True,False,False,False,False,False
1921-12-12,201.72014019747968,186.47752721252843,99.38306358420914,15.24261298495125,102.33707661327054,87.09446362831929,True,False,False,False,False,False
1921-12-19,205.8797515105343,186.8690686246495,99.24565961077643,19.01068288588482,106.63409189975788,87.62340901387306,True,False,False,False,False,False
1921-12-26,210.00481956712326,187.18133312006262,99.10341385629316,22.823486447060645,110.9014057108301,88.07791926376946,True,False,False,False,False,False
1922-01-02,214.08835666161792,187.41000584188484,98.95933090203098,26.678350819733083,115.12902575958694,88.45067493985385,True,False,False,False,False,False
1922-01-09,218.1236035872723,187.55174151053887,98.81588920309221,30.571862076733424,119.30771438418009,88.73585230744666,True,False,False,False,False,False
1922-01-16,222.1068090894402,187.6056556710845,98.67615967855482,34.5011534183557,123.43064941088537,88.92949599252967,True,False,False,False,False,False
1922-01-23,226.03157372619367,187.57093540537292,98.5422056221649,38.46063832082075,127.48936810402877,89.02872978320802,True,False,False,False,False,False
1922-01-30,229.88652293209503,187.4486033085895,98.41680672370855,42.437919623505536,131.4697162083865,89.03179658488095,True,False,False,False,False,False
1922-02-06,233.65976760105545,187.24176070260634,98.30213754656955,46.41800689844911,135.3576300544859,88.93962315603679,True,False,False,False,False,False
1922-02-13,237.3420557262156,186.9564588864314,98.20057957275743,50.3855968397842,139.14147615345814,88.75587931367396,True,False,False,False,False,False
